corta,clave,descripcion,presentacion,tipo
606040491,060.604.0491,"MARCAPASO CARDIACO, DEFINITIVO BIPOLAR EN LÍNEA, UNICAMERAL, SIN ACTIVIDAD DE FRECUENCIA. ESPECIFICACIONES: MULTI PROGRAMABLE: UN MÍNIMO DE 7 FUNCIONES; POLARIDAD: PROGRAMABLE DE ESTIMULACIÓN Y SENSIBILIDAD A BIPOLAR Y UNIPOLAR; MODO DE ESTIMULACIÓN: SSI (SIN SENSOR DE FRECUENCIA); AMPLITUD DE VOLTAJE: PROGRAMABLE; DIMENSIONES: PESO MENOR DE 35 G Y MENOS DE 11 MM DE ESPESOR; LONGEVIDAD: 7 AÑOS EN ADELANTE A PARÁMETROS NOMINALES; FUENTE DE ENERGÍA: YODO-LITIO; ELECTRODOS: UNO ENDOCÁRDICO, BIPOLAR EN LÍNEA, CUBIERTO CON SILICÓN; FIJACIÓN ACTIVA PARA LA AURÍCULA O FIJACIÓN PASIVA PARA EL VENTRÍCULO. CONECTOR IS-1, LONGITUD 60 CM O MENOS; INTRODUCTOR DE CABLE ELECTRODO: UNO PARA VENA SUBCLAVIA, CON TÉCNICA DE “PEEL OFF”. REFACCIONES: NO REQUIERE. ACCESORIOS OPCIONALES: NO REQUIERE. CONSUMIBLES: NO REQUIERE. INSTALACION. * NO REQUIERE. OPERACION. * POR PERSONAL ESPECIALIZADO Y DE ACUERDO AL MANUAL DE OPERACIÓN. MANTENIMIENTO *PREVENTIVO. CORRECTIVO POR PERSONAL CALIFICADO. PIEZA",PIEZA,True
606040483,060.604.0483,"MARCAPASO CARDIACO, DEFINITIVO, BIPOLAR EN LÍNEA, BICAMERAL, SIN ACTIVIDAD DE FRECUENCIA. ESPECIFICACIONES: MULTIPROGRAMABLE: UN MÍNIMO DE 10 FUNCIONES; POLARIDAD: PROGRAMABLE DE ESTIMULACIÓN Y SENSIBILIDAD A BIPOLAR Y UNIPOLAR; MODO DE ESTIMULACIÓN: DDD (SIN SENSOR DE FRECUENCIA); AMPLITUD DE VOLTAJE: PROGRAMABLE EN FORMA INDEPENDIENTE, POR CADA CÁMARA; DIMENSIONES: PESO MENOR DE 40 G Y MENOS DE 9 MM DE ESPESOR; LONGEVIDAD: 7 AÑOS EN ADELANTE A PARÁMETROS NOMINALES; FUENTE DE ENERGÍA: YODO-LITIO; ELECTRODOS: DOS ENDOCÁRDICOS, BIPOLAR EN LÍNEA, CUBIERTOS CON SILICÓN; FIJACIÓN ACTIVA PARA LA AURÍCULA Y FIJACIÓN PASIVA PARA EL VENTRÍCULO; CONECTOR IS-1, LONGITUD 60 CM O MENOS; INTRODUCTOR DE CABLE ELECTRODO: DOS PARA VENA SUBCLAVIA, CON TÉCNICA DE “PELL OFF”. PIEZA",PIEZA,True
606040418,060.604.0418,"MARCAPASO CARDIACO, TIPO: BICAMERAL CON ACTIVIDAD DE FRECUENCIA; ESPECIFICACIONES:MULTIPROGRAMACIÓN DE FUNCIONES CON UN MÍNIMO DE 10 FUNCIONES; POLARIDAD: DE SENSADO BIPOLAR, DEESTIMULACIÓN BIPOLAR; MODO DE ESTIMULACIÓN: DDDR; ADAPTACIÓN DE FRECUENCIA: BAJO, MEDIO, ALTO OMÁS (MEDIO BAJO O MEDIO ALTO); AMPLITUD DE VOLTAJE: PROGRAMABLE EN FORMA INDEPENDIENTE, PORCÁMARA; DIMENSIONES: PESO MENOR DE 40 GRS Y MENOS DE 9 MM DE GROSOR; LONGEVIDAD: 7 AÑOS ENADELANTE A PARÁMETROS NOMINALES; 8.- CUBIERTA: CAJA DE TITANIO; FUENTE DE ENERGÍA: YODURO DE LITIO;ELECTRODOS CUBIERTOS CON SILICÓN O POLIURETANO CON CONDUCTORES DE DIFERENTES METALES; FIJACIÓN ACTIVACON TORNILLOS PARA LA AURÍCULA Y PASIVA PARA EL VENTRÍCULO; DIÁMETRO: 3.2 MM; LONGITUD: 50 A 60 CM;INTRODUCTOR: DOS INTRODUCTORES PARA VENA SUBCLAVIA (CON TÉCNICA DE PEEL OFF); GUÍAS METÁLICAS EN “J”. PIEZA",PIEZA,True
606210193,060.621.0193,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE . LIBRE DE METAL. RADIOPACA.TAMAÑO 3 DESECHABLE PIEZA,PIEZA,True
606210169,060.621.0169,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE . LIBRE DE METAL. RADIOPACA.TAMAÑO 4 DESECHABLE PIEZA,PIEZA,True
606210201,060.621.0201,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE . LIBRE DE METAL. RADIOPACA.TAMAÑO 5 DESECHABLE PIEZA,PIEZA,True
606210078,060.621.0078,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA. TAMAÑO 0 DESECHABLE PIEZA,PIEZA,True
606210177,060.621.0177,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA. TAMAÑO 00 DESECHABLE PIEZA,PIEZA,True
606210094,060.621.0094,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA. TAMAÑO 2 DESECHABLE PIEZA,PIEZA,True
606210185,060.621.0185,MASCARILLA FACIAL PARA ANESTESIA TRANSPARENTE. LIBRE DE METAL. RADIOPACA.TAMAÑO 1 DESECHABLE PIEZA,PIEZA,True
SC-0000021,SC-0000021,"MASCARILLAS LARINGEAS DESECHABLE TAMAÑO DE 1 A 3, VOLUMEN DE INFLADO DE 4 A 20 ML, LIBRE DE LATEX. PIEZA",PIEZA,True
SC-0000020,SC-0000020,"MASCARILLAS LARINGEAS DESECHABLE TAMAÑO DE 4 A 5, VOLUMEN DE INFLADO DE 30 A 40 ML, LIBRE DE LATEX. PIEZA",PIEZA,True
2136,010.000.2136.00,MEBENDAZOL Tableta 100 mg 6 tabletas,Envase con 6 tabletas. ,False
705810125,070.581.0125,"MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. ENVASE CON 200 ML. *INCLUYE SISTEMA DE TRANSFERENCIA CON VÁLVULA ANTIRREFLUJO, FAJILLA Y ASA DE SUSPENSIÓN.",PIEZA,True
705810117,070.581.0117,MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. FRASCO CON 100 ML.,PIEZA,True
705810109,070.581.0109,MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. FRASCO CON 50 ML.,ENVASE,True
3045,010.000.3045.00,MEDROXIPROGESTERO Suspensión  inyectable 150 mg/1 ml Frasco ámpula o  jeringa  prellenada de 1ml,Envase con una frasco ámpula o jeringa prellenada de 1 ml. ,False
3044,010.000.3044.00,MEDROXIPROGESTERO Tabletas 10 mg 10 tabletas,Envase con 10 tabletas. ,False
3509,010.000.3509.00,MEDROXIPROGESTERONA  Y CIPIONATO DE ESTRADIOL Suspensión inyectable Medroxiprogesterona 25 mg/ Estradiol 5 mg/ 0.5 ml Ampolleta o jeringa  prellenada con  0.5 ml,Envase con una ampolleta o jeringa prellenada de 0.5 ml ,False
3423,010.000.3423.00,"MELOXICAM DE 15 MG, TABLETA, ENVASE CON 10 TABLETAS.",ENVASE CON 10 TABLETAS.,False
1761,010.000.1761.00,MERCAPTOPURINA. TABLETAS. CADA TABLETA CONTIENE: MERCAPTOPURINA 50 MG. ENVASE CON 25 TABLETAS.,PIEZA,False
606300028,060.630.0028,MERCURIO TRIDESTILADO. QUIMICAMENE PURO. ENVASE CON 250 G.,ENVASE CON 250 G,True
5292,010.000.5292.00,MEROPENEM Solución  inyectable 1 g 1 frasco ámpula,Envase con 1 frasco ámpula. ,False
5291,010.000.5291.00,MEROPENEM SOLUCIÓN INYECTABLE CADA FRASCO ÁMPULA CON POLVO CONTIENE: MEROPENEM TRIHIDRATADO EQUIVALENTE A 500 MG DE MEROPENEM. ,PIEZA,False
1244,010.000.1244.00,MESALAZINA SUSPENSIÓN RECTAL 6.667 G/100 ML. ,ENVASE CON 7 ENEMAS DE 60 ML.,False
SC-0000096,SC-0000096,METADONA TAB DE 10 MG FRASCO CON 100 TABS,PIEZA,False
SC-0000097,SC-0000097,METADONA TAB DE 5 MG FRASCO CON 100 TABS,PIEZA,False
108,010.000.0108.00,METAMIZOL SÓDICO Comprimido 500 mg 10 comprimidos,Envase con 10 comprimidos. ,False
109,010.000.0109.00,METAMIZOL SÓDICO Solución  inyectable 1 g/ 2 ml 3 ampolletas con 2 ml,Envase con 3 ampolletas con 2 ml. ,False
5165,010.000.5165.00,METFORMINA Tableta 850 mg 30 tabletas,Envase con 30 tabletas. ,False
566,010.000.0566.00,METILDOPA Tableta 250 mg 30 tabletas,Envase con 30 tabletas.,False
5351,040.000.5351.00,METILFENIDATO Comprimido 10 mg 30 comprimidos.,Envase con 30 comprimidos. ,False
4470,040.000.4470.00,METILFENIDATO Tableta de liberación prolongada 18 mg 15 tabletas de liberación prolongada,Envase con 15 tabletas de liberación prolongada. ,False
4470.01,040.000.4470.01,METILFENIDATO Tableta de liberación prolongada 18 mg 30 tabletas de liberación prolongada,Envase con 30 tabletas de liberación prolongada. ,False
4471.01,040.000.4471.01,METILFENIDATO Tableta de liberación prolongada 27 mg 30 tabletas de liberación prolongada,Envase con 30 tabletas de liberación prolongada. ,False
4472,040.000.4472.00,METILFENIDATO Tableta de liberación prolongada 36 mg 15 tabletas de liberación prolongada,Envase con 15 tabletas de liberación prolongada. ,False
4472.01,040.000.4472.01,METILFENIDATO Tableta de liberación prolongada 36 mg 30 tabletas de liberación prolongada,Envase con 30 tabletas de liberación prolongada. ,False
476,010.000.0476.00,METILPREDNISOLONA Solución  inyectable 500 mg/ 8 ml 50 frascos ámpula y  50 ampolletas con  8 ml de diluyente,Envase con 50 frascos ámpula y 50 ampolletas con 8 ml. de diluyente. ,False
3433,010.000.3433.00,METILPREDNISOLONA Suspensión  inyectable 40 mg/ ml Frasco ámpula con 2 ml,Un frasco ámpula con 2 ml. ,False
3444,010.000.3444.00,METOCARBAMOL Tableta 400 mg 30 tabletas,Envase con 30 tabletas. ,False
1241,010.000.1241.00,METOCLOPRAMIDA Solución  inyectable 10 mg/2 ml 6 ampolletas con 2 ml,Envase con 6 ampolletas de 2 ml. ,False
1243,010.000.1243.00,METOCLOPRAMIDA Solución 4 mg/ml Frasco gotero con 20 ml,Envase frasco gotero con 20 ml. ,False
1242,010.000.1242.00,METOCLOPRAMIDA Tableta 10 mg 20 tabletas,Envase con 20 tabletas. ,False
572,010.000.0572.00,METOPROLOL Tableta 100 mg 20 tabletas,Envase con 20 tabletas. ,False
1760,010.000.1760.00,METOTREXATO Solución  inyectable 50 mg Frasco ámpula,Envase con un frasco ámpula. ,False
1776,010.000.1776.00,METOTREXATO Solución inyectable 500 mg Frasco ámpula,Envase con un frasco ámpula. ,False
1759,010.000.1759.00,METOTREXATO Tableta 2.5 mg 50 tabletas,Envase con 50 tabletas. ,False
1561,010.000.1561.00,METRONIDAZOL Óvulo o  tableta  vaginal 500 mg 10 óvulos o  tabletas  vaginales,Envase con 10 óvulos o tabletas. ,False
1311,010.000.1311.00,METRONIDAZOL Solución  inyectable 500 mg/100 ml Envase con 100 ml,Envase con 100 ml. ,False
1309,010.000.1309.00,METRONIDAZOL Solución inyectable 200 mg/ 10 ml 2 ampolletas ó  frascos ámpula  con 10 ml,Envase con 2 ampolletas o frascos ámpula con 10 ml. ,False
1310,010.000.1310.00,METRONIDAZOL Suspensión 250 mg/ 5 ml Envase con 120 ml,Envase con 120 ml. y dosificador. ,False
1308,010.000.1308.00,METRONIDAZOL Tableta 500 mg 20 tabletas,Envase con 20 tabletas. ,False
1308.01,010.000.1308.01,METRONIDAZOL Tableta 500 mg 30 tabletas,Envase con 30 tabletas.,False
891,010.000.0891.00,MICONAZOL Crema 20 mg/ 1 g Envase con 20 g, Envase con 20 g. ,False
4057,040.000.4057.00,MIDAZOLAM Solución  inyectable 15 mg/3 ml 5 ampolletas con 3 ml,Envase con 5 ampolletas con 3 ml. ,False
2108,040.000.2108.00,MIDAZOLAM Solución inyectable 5 mg/5ml 5 ampolletas con 5 ml, Envase con 5 ampolletas con 5 ml. ,False
4060,040.000.4060.00,MIDAZOLAM Solución inyectable 50 mg/10 ml 5 ampolletas con 10 ml,Envase con 5 ampolletas con 10 ml. ,False
5100,010.000.5100.00,MILRINONA. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: LACTATO DE MILRINONA EQUIVALENTE A 20 MG DE MILRINONA. ENVASE CON 5 FRASCOS AMPULA DE 20 ML.,PIEZA,False
4139.01,010.000.4139.01,MINOCICLINA Gragea 100 mg 48 grageas, Envase con 48 grageas.,False
4139,010.000.4139.00,"MINOCICLINA, CLORHIDRATO DE 100 MG, GRAGEA, ENVASE CON 12 GRAGEAS.",ENVASE CON 12 GRAGEAS.,False
SC-0000098,SC-0000098,MISOPROSTROL CADA TABLETA CONTIENE: MISOPROSTOL 200 µG  ENVASE CON 28 COMPRIMIDOS,ENVACE CON 28 PIEZAS ,False
3022,010.000.3022.00,"MITOMICINA DE 5 MG, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA.",ENVASE CON UN FRASCO ÁMPULA.,False
4141,010.000.4141.00,"MOMETASONA, MONOHIDRATADA FUROATO DE (GT18) DE 0.050 G/100 ML, SUSPENSIÓN PARA INHALACIÓN, ENVASE NEBULIZADOR CON 18 ML Y VÁLVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 µG CADA UNA).",ENVASE NEBULIZADOR CON 18 ML Y VÁLVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 µG CADA UNA).,False
4120,010.000.4120.00,MONONITRATO DE ISOSORBIDA TABLETA CADA TABLETA CONTIENE: 5-MONONITRATO DE ISOSORBIDA 20 MG. ,20 TABLETAS,False
4329,010.000.4329.00,MONTELUKAST Comprimido  masticable 5 mg 30 comprimidos,Envase con 30 comprimidos. ,False
4330,010.000.4330.00,MONTELUKAST Comprimido  recubierto 10 mg 30 comprimidos,Envase con 30 comprimidos. ,False
4335.02,010.000.4335.02,MONTELUKAST Granulado 4 mg 30 sobres,Envase con 30 sobres. ,False
2099,040.000.2099.00,MORFINA Solución  inyectable 2.5 mg 5 ampolletas con 2.5 ml,Envase con 5 ampolletas con 2.5 ml. ,False
4029,040.000.4029.00,MORFINA Tableta 30 mg 20 tabletas,PIEZA,False
5383,010.000.5383.00,"MULTIVITAMINAS  (POLIVITAMINAS) Y MINERALES Jarabe Vitamina A, D, E, C,  B1, B2, B6, B12, nicotinamina y hierro Envase con 240 ml",Envase con 240 ml,False
4376,010.000.4376.00,"MULTIVITAMINAS  (POLIVITAMINAS) Y MINERALES Tableta,  cápsula o gragea Vitamina B1, B2, B6,  B12, niacinamida, E, A,  D3, Acido pantoténico, sulfato ferroso, cobre,  magnesio, zinc 30 tabletas, cápsulas  o grageas","Envase con 30 tabletas, cápsulas o grageas. ",False
5384,010.000.5384.00,"MULTIVITAMINAS ADULTO. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: RETINOL (VITAMINA A) 2,000 U. I. / COLECALCIFEROL (VITAMINA D3) 200 U. I. / ACETATO DE ALFA TOCOFEROL (VITAMINA E) 7 U. I. / NICOTINAMIDA 17.0 MG / RIBOFLAVINA 1.4 MG / CLORHIDRATO",ENVASE CON 1 FRASCO AMPULA CON 5 ML DE DILUYENTE.,False
5385,010.000.5385.00,"MULTIVITAMINAS INFANTIL. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: RETINOL (VITAMINA A) 2,000 U. I. / COLECALCIFEROL (VITAMINA D3) 200 U. I. / ACETATO DE ALFA TOCOFEROL (VITAMINA E) 7 U. I. / NICOTINAMIDA 17.0 MG / RIBOFLAVINA 1.4 MG / CLORHIDRATO",ENVASE CON 1 FRASCO AMPULA CON 5 ML DE DILUYENTE.,False
2123,010.000.2123.00,MUPIROCINA. UNGÜENTO. CADA 100 GR CONTIENE: MUPIROCINA 2 GR. ENVASE CON 15 GR.,ENVASE,False
4221,010.000.4221.00,NADROPARINA Solución  inyectable 15 200 UI Axa/0.8  ml Envase con 2 jeringas  con 0.8 ml,Envase con 2 jeringas con 0.8 ml. ,False
2155.01,010.000.2155.01,NADROPARINA Solución  inyectable 2 850 UI Axa/0.3  ml 10 jeringas con 0.3 ml,Envase con 10 jeringas con 0.3 ml. ,False
2155,010.000.2155.00,NADROPARINA Solución  inyectable 2 850 UI Axa/0.3  ml 2 jeringas con 0.3 ml,PIEZA,False
4223,010.000.4223.00,NADROPARINA Solución  inyectable 3800 UI Axa/0.4  ml 2 jeringas  prellenadas con 0.4 ml,Envase con 2 jeringas prellenadas con 0.4 ml. ,False
4222,010.000.4222.00,NADROPARINA Solución  inyectable 5700 UI Axa/0.6  ml Envase con 2 jeringas  prellenadas con  0.6 ml,Nadroparina cálcica 5700 UI Axa .Envase con 2 jeringas prellenadas con 0.6 ml. ,False
2804,010.000.2804.00,NAFAZOLINA Solución  oftálmica 1 mg/ml Gotero integral con 15 ml,Envase con gotero integral con 15 ml. ,False
132.01,040.000.0132.01,NALBUFINA SOLUCIÓN INYECTABLE 10 MG  / 1 ML. CAJA CON 5 ÁMPULAS DE 1 ML.,Envase con 5 ampolletas de 1 ml. ,False
302,040.000.0302.00,NALOXONA Solución inyectable 0.4 mg/ml 10 ampolletas con  1 ml,Envase con 10 ampolletas con 1 ml. ,False
3419,010.000.3419.00,NAPROXENO Suspensión oral 125 mg/5 ml Envase con 100 ml,Envase con 100 ml. ,False
3407,010.000.3407.00,NAPROXENO Tableta 250 mg 30 tabletas,Envase con 30 tabletas. ,False
2824,010.000.2824.00,"NEOMICINA, POLIMIXINA  B Y BACITRACINA Ungüento  oftálmico Neomicina 3.5 mg/g  polimixina B 5000 U/g  bacitracina 40 U/ g. Envase con 3.5 g",Envase con 3.5 g. ,False
2823,010.000.2823.00,"NEOMICINA, POLIMIXINA B Y GRAMICIDINA Solución oftálmica Neomicina 1.75 mg/ ml Polimixina B 5 000 U/ml Gramicidina 25 microgramo/ml. Gotero integral con 15 ml",Envase con gotero integral con 15 ml. ,False
3132,010.000.3132.00,"NEOMICINA, SULFATO DE, POLIMIXINA B, SULFATO DE, FLUOCINOLONA, ACETÓNIDO DE, LÍDOCAINA, CLORHIDRATO DE, DE 0.350 G/1 000 000 U/0.025 G /2.0 G/100 ML, SOLUCIÓN ÓTICA, ENVASE CON GOTERO INTEGRAL CON 5 ML.",ENVASE CON GOTERO INTEGRAL CON 5 ML.,False
291,010.000.0291.00,NEOSTIGMINA Solución  inyectable 0.5 mg/ ml 6 ampolletas con 1 ml,Envase con 6 ampolletas con 1 ml. ,False
597,010.000.0597.00,NIFEDIPINO Cápsula de  gelatina  blanda 10 mg 20 cápsulas,Envase con 20 cápsulas. ,False
599,010.000.0599.00,NIFEDIPINO Comprimido de liberación prolongada 30 mg 30 comprimidos, Envase con 30 comprimidos. ,False
5354,010.000.5354.00,NIMODIPINO FRASCO AMPULA CON 50 ML CON O SIN EQUIPO PERFUSOR DE POLIETILENO,CAJAS,False
1566,010.000.1566.00,NISTATINA Óvulo o tableta  vaginal 100 000 UI 12 óvulos o tabletas  vaginales,Envase con 12 óvulos o tabletas. ,False
4260,010.000.4260.00,"NISTATINA Suspensión  Oral 100,000 UI/ml Envase para 24 ml",Envase para 24 ml. ,False
2524,010.000.2524.00,NITAZOXANIDA Suspensión oral 100 mg/5 ml Envase con 30 ml,Envase con 30 ml. ,False
2519,010.000.2519.00,NITAZOXANIDA Tableta 200 mg 6 tabletas,Envase con 6 tabletas.,False
1562,010.000.1562.00,NITROFURAL Óvulo 6 mg 6 óvulos,Envase con 6 óvulos.,False
1911,010.000.1911.00,NITROFURANTOÍNA Cápsula 100 mg 40 cápsulas,Envase con 40 cápsulas. ,False
5302,010.000.5302.00,NITROFURANTOÍNA Suspensión 25 mg/ 5ml Envase con 120 ml,Envase con 120 ml. (25 mg/5 ml). ,False
569,010.000.0569.00,NITROPRUSIATO  DE SODIO Solución  inyectable 50 mg Frasco ámpula,Envase con un frasco ámpula con o sin diluyente.,False
3511,010.000.3511.00,NORELGESTROMINA-  ETINILESTRADIOL Parche Norelgestromina 6 mg Etinilestradiol 0.60 mg 3 parches,Envase con 3 parches. ,False
612,010.000.0612.00,NOREPINEFRINA. SOLUCION INYECTABLE. CADA AMPOLLETA CONTIENE: BITARTRATO DE NOREPINEFRINA EQUIVALENTE A 4 MG DE NOREPINEFRINA. ENVASE CON 50 AMPOLLETAS DE 4ML.,ENVACE CON 50 PIEZAS ,False
3503,010.000.3503.00,NORETISTERONA Solución inyectable 200 mg/ml Ampolleta con 1 ml,Envase con una ampolleta de 1 ml. ,False
3515,010.000.3515.00,NORETISTERONA Y ESTRADIOL Solución inyectable 50 mg/ 5 mg/ml Ampolleta o jeringa,Envase con una ampolleta o jeringa con un ml. ,False
3506,010.000.3506.00,NORETISTERONA Y ETINILESTRADIOL Tableta o gragea Norestisterona 0.400 mg Etinilestradiol 0.035 mg 28 tabletas o grageas (21 con hormonales y 7 sin hormonales),Envase con 28 tabletas o grageas. (21 tabletas con hormonales y 7 sin hormonales) ,False
SC-0000099,SC-0000099,NUTRICION ELEMENTAL ESPECIALIZADA CON L-GLUTAMINA PARA PACIENTES METABOLICAMENTE ESTRESADOS CON FUNSION GASTROINTESTINAL DETERIORADA 1282 KJ (302 KCAL.) 1.0 KCAL/ML.,PIEZA,False
2730,010.000.2730.00,"NUTRICIÓN PARENTERAL DE CADA 100 ML CONTIENE:EN EL COMPARTIMIENTO DE AMINOÁCIDOS AL 10% CON ELECTROLITOS: L-ALANINA 2.070 G, L-ARGININA 1.150 G, GLICINA 1.030 G, L-HISTIDINA 0.480 G, LISOLEUCINA 0.600 G, L-LEUCINA 0.730 G, CLORHIDRATO DE L-LISINA EQUIVALE","BOLSA DE PLÁSTICO DE 2000 ML CON TRES COMPARTIMIENTOS (400 ML PARA LÍPIDOS, 800 ML PARA AMINOÁCIDOS CON ELECTROLITOS, 800 ML PARA GLUCOSA CON CALCIO).",False
2733,010.000.2733.00,"NUTRICIÓN PARENTERAL DE CADA 100 ML CONTIENEN: EN EL COMPARTIMIENTO DE EMULSIÓN DE LÍPIDOS AL 20%,ACEITE PURIFICADO DE SOYA Y/O DE OLIVA 20.00 G, EN EL COMPARTIMIENTO DE AMINOÁCIDOS AL 7% CON ELECTROLITOS: L-ALANINA 1.449 A 1.450 G, L-ARGININA 0.805 G,GLI","BOLSA DE PLÁSTICO DE 2000 ML CON TRES COMPARTIMIENTOS (400 ML PARA LÍPIDOS, 800 ML PARA AMINOÁCIDOS CON ELECTROLITOS, 800 ML PARA GLUCOSA CON CALCIO).",False
2734,010.000.2734.00,"NUTRICIÓN PARENTERAL DE CADA 100 ML CONTIENEN: EN EL COMPARTIMIENTO DE EMULSIÓN DE LÍPIDOS AL 20%,ACEITE PURIFICADO DE SOYA Y/O DE OLIVA 20.00 G, EN EL COMPARTIMIENTO DE AMINOÁCIDOS AL 8.5% CON ELECTROLITOS: L-ALANINA 1.760 G, L-ARGININA 0.978 G, GLICINA ","BOLSA DE PLÁSTICO DE 2000 ML CON TRES COMPARTIMIENTOS (400 ML PARA LÍPIDOS, 800 ML PARA AMINOÁCIDOS CON ELECTROLITOS, 800 ML PARA GLUCOSA CON CALCIO).",False
5388,010.000.5388.00,"NUTRICIÓN PARENTERAL DE GLUCOSA 11%, AMINOÁCIDOS 11%, LÍPIDOS 20%., EMULSIÓN INYECTABLE, ENVASE CON BOLSA DE PLÁSTICO DE 1440 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 885 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 300 ML Y LÍPIDOS AL 20% 255 ML)","ENVASE CON BOLSA DE PLÁSTICO DE 1440 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 885 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 300 ML Y LÍPIDOS AL 20% 255 ML)",False
5389,010.000.5389.00,"NUTRICIÓN PARENTERAL DE GLUCOSA 11%, AMINOÁCIDOS 11%, LÍPIDOS AL 20%., EMULSIÓN INYECTABLE, ENVASE CON BOLSA DE PLÁSTICO DE 2400 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 1475 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 500 ML Y LÍPIDOS AL 20% 425 ML).","ENVASE CON BOLSA DE PLÁSTICO DE 2400 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 1475 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 500 ML Y LÍPIDOS AL 20% 425 ML).",False
5181,010.000.5181.00,OCTREOTIDA SOLUCIÓN INYECTABLE 1 MG/5 ML FRASCO ÁMPULA CON 5 ML,PIEZA,False
4261.02,010.000.4261.02,OFLOXACINA Tableta 400 mg 12 tabletas,Envase con 12 tabletas. ,False
4261,010.000.4261.00,OFLOXACINA Tableta 400 mg 6 tabletas,Envase con 6 tabletas. ,False
4261.01,010.000.4261.01,OFLOXACINA Tableta 400 mg 8 tabletas,Envase con 8 tabletas. ,False
5486,010.000.5486.00,OLANZAPINA Tableta 10 mg 14 tabletas,Envase con 14 tabletas.,False
5486.01,010.000.5486.01,OLANZAPINA Tableta 10 mg 28 tabletas,Envase con 28 tabletas. ,False
5485,010.000.5485.00,OLANZAPINA Tableta 5 mg 14 tabletas,Envase con 14 tabletas. ,False
5485.01,010.000.5485.01,OLANZAPINA Tableta 5 mg 28 tabletas,Envase con 28 tabletas. ,False
5187,010.000.5187.00,OMEPRAZOL O  PANTOPRAZOL Solución inyectable Omeprazol 40 mg ó  Pantoprazol 40 mg Envase con un frasco  ámpula con liofilizado  y ampolleta con 10 ml  de diluyente,Envase con un frasco ámpula con liofilizado y ampolleta con 10 ml. de diluyente. ,False
5428,010.000.5428.00,ONDANSETRON SOLUCIÓN INYECTABLE 8 MG/ 4 ML ,PIEZA,False
2195,010.000.2195.00,"ONDANSETRÓN, CLORHIDRATO DIHIDRATADO DE DE 8 MG, TABLETA, ENVASE CON 10 TABLETAS.",ENVASE CON 10 TABLETAS.,False
SC-0000100,SC-0000100,ONDASETRÓN + METOCLOPRAMIDA (CLODASET) SOLUCIÓN INYECTABLE 4MG + 10 MG /  2 ML. CAJA CON 3 AMPOLLETAS DE 2 ML ,PIEZA,False
SC-0000101,SC-0000101,ONDASETRÓN SOLUCIÓN INYECTABLE 4 MG / 2 ML. CAJA CON 1 AMPOLLETA DE 2 ML,PIEZA,False
1551,010.000.1551.00,ORCIPRENALINA Solución  inyectable. 0.5 mg/ ml 3 ampolletas  con 1 ml,Envase con 3 ampolletas con 1 ml. ,False
1552,010.000.1552.00,ORCIPRENALINA Tableta 20 mg 30 tabletas,Envase con 30 tabletas. ,False
2626,010.000.2626.00,"OXCARBAZEPINA DE 300 MG, GRAGEA O TABLETA, ENVASE CON 20 GRAGEAS O TABLETAS.",ENVASE,False
2628,010.000.2628.00,"OXCARBAZEPINA DE 6 G/100 ML, SUSPENSIÓN ORAL, ENVASE CON 100 ML.",ENVASE,False
2627,010.000.2627.00,"OXCARBAZEPINA DE 600 MG, GRAGEA O TABLETA, ENVASE CON 20 GRAGEAS O TABLETAS.",ENVASE,False
4033,040.000.4033.00,OXICODONA Tableta de  liberación  prolongada 10 mg 30 tabletas,PIEZA,False
4032,040.000.4032.00,OXICODONA Tableta de  liberación  prolongada 20 mg 30 tabletas,PIEZA,False
